tweet_id,jpg_url,Dog_breed,timestamp,source,text,rating_numerator,rating_denominator,name,stage
828361771580813312,None,None,2017-02-05 21:56:51+00:00,Twitter Web Client,Beebop and Doobert should start a band 12/10 would listen,12,10,None,
828046555563323392,None,None,2017-02-05 01:04:17+00:00,Twitter for iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10,13,10,Sailer,
8.280116800178217e+17,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire terrier,2017-02-04 22:45:42+00:00,Twitter for iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously,11,10,Brutus,
8.279334041424364e+17,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German shepherd,2017-02-04 17:34:40+00:00,Twitter for iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big,12,10,Kona,pupper
8.276539053120061e+17,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,2017-02-03 23:04:02+00:00,Twitter for iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats,12,10,Boots,
8.276005203114025e+17,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,2017-02-03 19:31:54+00:00,Twitter for iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone,13,10,Tucker,
8.273249488846438e+17,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden retriever,2017-02-03 01:16:53+00:00,Twitter for iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face",12,10,Ralphie,
8.271999767993549e+17,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great Dane,2017-02-02 17:00:17+00:00,Twitter for iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie,13,10,Charlie,
8.269586533285929e+17,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden retriever,2017-02-02 01:01:21+00:00,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10,12,10,Loki,doggo
8.268488210491802e+17,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great Pyrenees,2017-02-01 17:44:55+00:00,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af,13,10,Cupid,doggo
826598799820865537,None,None,2017-02-01 01:11:25+00:00,Twitter for iPhone,"I was going to do 007/10, but the joke wasn't worth the &lt;10 rating",7,10,None,
8.265983652700078e+17,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French bulldog,2017-02-01 01:09:42+00:00,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life,13,10,Pawnd,
8.264767735337452e+17,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German shepherd,2017-01-31 17:06:32+00:00,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10,12,10,Pilot,doggo
8.262404940700303e+17,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French bulldog,2017-01-31 01:27:39+00:00,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10,11,10,None,
8.26204788643754e+17,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador retriever,2017-01-30 23:05:46+00:00,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10",13,10,None,doggo
826115272272650244,None,None,2017-01-30 17:10:04+00:00,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy,13,10,Ike,
825876512159186944,None,None,2017-01-30 01:21:19+00:00,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer,11,10,Mo,
8.258296445281485e+17,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,2017-01-29 22:15:05+00:00,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console,12,10,Toby,
8.255350768847626e+17,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,2017-01-29 02:44:34+00:00,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly,14,10,None,puppo
8.251475916922634e+17,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10,13,10,Sweet,
8.250265907194839e+17,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo dog,2017-01-27 17:04:02+00:00,Twitter for iPhone,Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance,12,10,Pablo,puppo
8.247751266758369e+17,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border terrier,2017-01-27 00:24:48+00:00,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling,12,10,Scooter,
8.246639263401943e+17,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English setter,2017-01-26 17:02:56+00:00,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho,13,10,Wilson,
8.24325613288833e+17,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,2017-01-25 18:38:36+00:00,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk,13,10,None,pupper
824297048279236611,None,None,2017-01-25 16:45:05+00:00,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet,11,10,Nala,
824025158776213504,None,None,2017-01-24 22:44:42+00:00,Twitter for iPhone,"""I wish we were dogs"" 14/10 for @BadlandsNPS",14,10,None,
8.239396285164749e+17,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,2017-01-24 17:04:50+00:00,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable,12,10,Cash,
8.2369900299887e+17,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,2017-01-24 01:08:40+00:00,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10,12,10,Winston,
823581115634085888,None,None,2017-01-23 17:20:14+00:00,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat,11,10,Crawford,
823333489516937216,None,None,2017-01-23 00:56:15+00:00,Twitter for iPhone,@HistoryInPics 13/10,13,10,None,
823322678127919110,None,None,2017-01-23 00:13:17+00:00,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with,11,10,Wyatt,
822975315408461824,None,None,2017-01-22 01:12:59+00:00,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry,12,10,Albus,
8.228729017455698e+17,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland terrier,2017-01-21 18:26:02+00:00,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10,13,10,None,puppo
8.228591341606216e+17,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,2017-01-21 17:31:20+00:00,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10,12,10,Hobbes,
8.226103619459113e+17,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker spaniel,2017-01-21 01:02:48+00:00,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10,12,10,None,
8.224890570873897e+17,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,2017-01-20 17:00:46+00:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10,13,10,Paisley,
8.224629443656458e+17,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,2017-01-20 15:17:01+00:00,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP",14,10,Gabe,pupper
8.222448165201551e+17,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,2017-01-20 00:50:15+00:00,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10,11,10,None,
8.218860764070298e+17,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden retriever,2017-01-19 01:04:45+00:00,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10,13,10,Jimison,
8.21765923262632e+17,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden retriever,2017-01-18 17:07:18+00:00,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af,13,10,Duchess,doggo
8.215228897028628e+17,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,2017-01-18 01:01:34+00:00,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself,13,10,Harlso,
8.214071823527772e+17,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish setter,2017-01-17 17:21:47+00:00,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance),14,10,Sundance,doggo
821153421864615936,None,None,2017-01-17 00:33:26+00:00,Twitter for iPhone,@imgur for a polar bear tho I'd say 13/10 is appropriate,13,10,None,
8.211495546701824e+17,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German shepherd,2017-01-17 00:18:04+00:00,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10,12,10,Luca,
8.211077858112348e+17,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,2017-01-16 21:32:06+00:00,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey,11,10,None,doggo
8.210445318817219e+17,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old English sheepdog,2017-01-16 17:20:45+00:00,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor,12,10,Flash,
8.207497168456868e+17,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden retriever,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution,13,10,Sunny,
8.206901766451405e+17,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West Highland white terrier,2017-01-15 17:52:40+00:00,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70,10,10,None,
8.203146337770619e+17,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon setter,2017-01-14 17:00:24+00:00,Twitter for iPhone,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10,14,10,None,
820078625395449857,None,None,2017-01-14 01:22:35+00:00,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board,12,10,None,
8.199522364533637e+17,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American Staffordshire terrier,2017-01-13 17:00:21+00:00,Twitter for iPhone,This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af  make it happen:,13,10,Oliver,puppo
819924195358416896,None,None,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him,11,10,None,doggo
819711362133872643,None,None,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af,11,10,Howie,
8.195883593833718e+17,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy,13,10,Jazzy,
8.193471042922906e+17,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously,12,10,Anna,
819238181065359361,None,None,2017-01-11 17:42:57+00:00,Twitter Web Client,Some happy pupper news to share. 10/10 for everyone involved,10,10,None,pupper
8.192276884602388e+17,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border terrier,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to,12,10,Finn,
819006400881917954,None,None,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet,14,10,Sunny,doggo
8.190048031079834e+17,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard poodle,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet,14,10,Bo,doggo
8.186272104583332e+17,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador retriever,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog,13,10,Wafer,
8.186144933285806e+17,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly,12,10,Bear,
818536468981415936,None,None,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push,11,10,Tom,
8.182594731858289e+17,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature schnauzer,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10,12,10,Florence,
8.181453704758108e+17,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden retriever,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10,11,10,Autumn,
817908911860748288,None,None,2017-01-08 01:40:55+00:00,Twitter for iPhone,Looks like he went cross-eyed trying way too hard to use the force. 12/10,12,10,None,
8.178278394877379e+17,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker spaniel,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt),13,10,Buddy,
8.177776867645235e+17,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated retriever,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo)",13,10,Dido,"doggo, pupper"
8.175364003378012e+17,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene & Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time",12,10,Eugene,
817423860136083457,None,None,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba),13,10,Ken,
8.174155925882225e+17,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,2017-01-06 17:00:38+00:00,Twitter for iPhone,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel,11,10,Strudel,
8.171712929652736e+17,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden retriever,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy,13,10,Tebow,
8.171209703434117e+17,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all,13,10,None,
8.170565465847276e+17,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10,11,10,Chloe,
8.168166763270636e+17,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber,12,10,Timber,
8.16697700272001e+17,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well,12,10,Binky,
816450570814898180,None,None,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John,13,10,Moose,
8.163367352149115e+17,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador retriever,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet,11,10,Dudley,
8.1609191547725e+17,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well,12,10,Comet,
8.159907208174019e+17,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,2017-01-02 18:38:42+00:00,Twitter for iPhone,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!,11,10,Jack,
8.159660734094336e+17,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan mastiff,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10,13,10,None,pupper
8.157363925422612e+17,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border collie,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday,11,10,Akumi,
8.156393855301018e+17,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German shepherd,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm,12,10,Titan,
815390420867969024,None,None,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all,13,10,None,
8.149864999765279e+17,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho,11,10,Cooper,pupper
8.146385233116488e+17,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden retriever,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop,12,10,Olivia,
8.145301612574433e+17,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature poodle,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well,12,10,Alf,
8.141530022653092e+17,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden retriever,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning,12,10,Oshie,
8.139104389036933e+17,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian husky,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist,11,10,Chubbs,doggo
8.138127419117486e+17,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French bulldog,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP",14,10,Gary,
8.138006816310231e+17,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af,12,10,Sky,
8.132178975354061e+17,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af,13,10,Atlas,
8.132027204967793e+17,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker spaniel,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10,11,10,None,doggo
8.13187593374462e+17,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden retriever,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10,13,10,None,
813172488309972993,None,None,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10,12,10,Eleanor,
813157409116065792,None,None,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark,12,10,Layla,
8.131422925046456e+17,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10,13,10,None,
813130366689148928,None,None,2016-12-25 21:12:41+00:00,Twitter for iPhone,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,12,10,None,
8.13127251579564e+17,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian elkhound,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup,11,10,None,doggo
813112105746448384,None,None,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby,12,10,Toby,
8.130969848233492e+17,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great Dane,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him,11,10,Rocky,doggo
8.13081950185472e+17,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,2016-12-25 18:00:17+00:00,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly,11,10,Baron,
8.130668092849725e+17,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy terrier,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup,12,10,Tyr,
8.130517468345958e+17,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden retriever,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy,13,10,Bauer,
8.127811208111268e+17,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull mastiff,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10,10,10,Swagger,
8.12709060537684e+17,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish setter,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af,12,10,Brandi,
812503143955202048,None,None,2016-12-24 03:40:19+00:00,Twitter for iPhone,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family,13,10,None,
812466873996607488,None,None,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable,12,10,Mary,
8.123722795816714e+17,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden retriever,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af,13,10,Moe,
8.119856247733617e+17,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire bullterrier,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared,11,10,Ted,
8.11744202451198e+17,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10,13,10,Halo,
811647686436880384,None,None,2016-12-21 19:01:02+00:00,Twitter for iPhone,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,11,10,None,
8.116272330434806e+17,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet,10,10,Augie,
8.113867620943176e+17,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him,11,10,Craig,pupper
8.109846524124242e+17,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden retriever,2016-12-19 23:06:23+00:00,Twitter for iPhone,Meet Sam. She smiles 24/7 & secretly aspires to be a reindeer.  Keep Sam smiling by clicking and sharing this link:,10,10,Sam,
8.108960695676109e+17,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated retriever,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine",11,10,Hunter,
8.106575782713303e+17,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue,11,10,Pavlov,
8.10284430598271e+17,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil,13,10,Phil,
